Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
0.5	3	-1	all	SatisfiedInterests	3.2	0	2	0
0.5	3	-1	all	TimedOutInterests	0	0	0	0
0.5	4	256	netDeviceFace://	InInterests	1124.8	29.4734	703	18.4209
0.5	4	256	netDeviceFace://	OutInterests	0	0	0	0
0.5	4	256	netDeviceFace://	InData	0	0	0	0
0.5	4	256	netDeviceFace://	OutData	6.4	6.61406	4	4.13379
0.5	4	256	netDeviceFace://	InSatisfiedInterests	6.4	0	4	0
0.5	4	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
0.5	4	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
0.5	4	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
0.5	4	257	netDeviceFace://	InInterests	137.6	3.59531	86	2.24707
0.5	4	257	netDeviceFace://	OutInterests	0	0	0	0
0.5	4	257	netDeviceFace://	InData	0	0	0	0
0.5	4	257	netDeviceFace://	OutData	0	0	0	0
0.5	4	257	netDeviceFace://	InSatisfiedInterests	0	0	0	0
0.5	4	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
0.5	4	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
0.5	4	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
0.5	4	258	netDeviceFace://	InInterests	0	0	0	0
0.5	4	258	netDeviceFace://	OutInterests	1124.8	29.4734	703	18.4209
0.5	4	258	netDeviceFace://	InData	6.4	6.61406	4	4.13379
0.5	4	258	netDeviceFace://	OutData	0	0	0	0
0.5	4	258	netDeviceFace://	InSatisfiedInterests	0	0	0	0
0.5	4	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
0.5	4	258	netDeviceFace://	OutSatisfiedInterests	6.4	0	4	0
0.5	4	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
0.5	4	-1	all	SatisfiedInterests	6.4	0	4	0
0.5	4	-1	all	TimedOutInterests	0	0	0	0
0.5	5	256	netDeviceFace://	InInterests	1054.4	27.6172	659	17.2607
0.5	5	256	netDeviceFace://	OutInterests	0	0	0	0
0.5	5	256	netDeviceFace://	InData	0	0	0	0
0.5	5	256	netDeviceFace://	OutData	6.4	6.61406	4	4.13379
0.5	5	256	netDeviceFace://	InSatisfiedInterests	6.4	0	4	0
0.5	5	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
0.5	5	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
0.5	5	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
0.5	5	257	netDeviceFace://	InInterests	2244.8	58.9953	1403	36.8721
0.5	5	257	netDeviceFace://	OutInterests	441.6	11.5594	276	7.22461
0.5	5	257	netDeviceFace://	InData	0	0	0	0
0.5	5	257	netDeviceFace://	OutData	76.8	79.4031	48	49.627
0.5	5	257	netDeviceFace://	InSatisfiedInterests	76.8	0	48	0
0.5	5	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
0.5	5	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
0.5	5	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
0.5	5	258	netDeviceFace://	InInterests	0	0	0	0
0.5	5	258	netDeviceFace://	OutInterests	2857.6	75.0531	1786	46.9082
0.5	5	258	netDeviceFace://	InData	83.2	86.0172	52	53.7607
0.5	5	258	netDeviceFace://	OutData	0	0	0	0
0.5	5	258	netDeviceFace://	InSatisfiedInterests	0	0	0	0
0.5	5	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
0.5	5	258	netDeviceFace://	OutSatisfiedInterests	83.2	0	52	0
0.5	5	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
0.5	5	-1	all	SatisfiedInterests	83.2	0	52	0
0.5	5	-1	all	TimedOutInterests	0	0	0	0
0.5	8	257	netDeviceFace://	InInterests	2803.2	73.6188	1752	46.0117
0.5	8	257	netDeviceFace://	OutInterests	0	0	0	0
0.5	8	257	netDeviceFace://	InData	0	0	0	0
0.5	8	257	netDeviceFace://	OutData	2803.2	2898.72	1752	1811.7
0.5	8	257	netDeviceFace://	InSatisfiedInterests	2803.2	0	1752	0
0.5	8	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
0.5	8	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
0.5	8	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
0.5	8	258	appFace://	InInterests	0	0	0	0
0.5	8	258	appFace://	OutInterests	2803.2	73.6188	1752	46.0117
0.5	8	258	appFace://	InData	2803.2	2898.72	1752	1811.7
0.5	8	258	appFace://	OutData	0	0	0	0
0.5	8	258	appFace://	InSatisfiedInterests	0	0	0	0
0.5	8	258	appFace://	InTimedOutInterests	0	0	0	0
0.5	8	258	appFace://	OutSatisfiedInterests	2803.2	0	1752	0
0.5	8	258	appFace://	OutTimedOutInterests	0	0	0	0
0.5	8	-1	all	SatisfiedInterests	2803.2	0	1752	0
0.5	8	-1	all	TimedOutInterests	0	0	0	0
1	0	256	netDeviceFace://	InInterests	0	0	0	0
1	0	256	netDeviceFace://	OutInterests	6525.44	0	3439	0
1	0	256	netDeviceFace://	InData	40.32	41.6938	17	17.5811
1	0	256	netDeviceFace://	OutData	0	0	0	0
1	0	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	0	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	0	256	netDeviceFace://	OutSatisfiedInterests	105.92	0	58	0
1	0	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	0	257	netDeviceFace://	InInterests	0	0	0	0
1	0	257	netDeviceFace://	OutInterests	2594.88	0	1261	0
1	0	257	netDeviceFace://	InData	65.6	67.8375	41	42.3984
1	0	257	netDeviceFace://	OutData	0	0	0	0
1	0	257	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	0	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	0	257	netDeviceFace://	OutSatisfiedInterests	65.6	0	41	0
1	0	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	0	258	appFace://	InInterests	9600.32	239.948	5000	123.692
1	0	258	appFace://	OutInterests	0	0	0	0
1	0	258	appFace://	InData	0	0	0	0
1	0	258	appFace://	OutData	105.92	109.531	58	59.9795
1	0	258	appFace://	InSatisfiedInterests	105.92	0	58	0
1	0	258	appFace://	InTimedOutInterests	0	0	0	0
1	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	0	258	appFace://	OutTimedOutInterests	0	0	0	0
1	0	-1	all	SatisfiedInterests	105.92	0	58	0
1	0	-1	all	TimedOutInterests	0	0	0	0
1	1	256	netDeviceFace://	InInterests	2756.16	72.4663	1442	37.917
1	1	256	netDeviceFace://	OutInterests	0	0	0	0
1	1	256	netDeviceFace://	InData	0	0	0	0
1	1	256	netDeviceFace://	OutData	43.52	45.0031	19	19.6494
1	1	256	netDeviceFace://	InSatisfiedInterests	43.52	0	19	0
1	1	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	1	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	1	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	1	257	netDeviceFace://	InInterests	537.92	14.1519	315	8.29004
1	1	257	netDeviceFace://	OutInterests	2516.16	66.21	1292	34.0068
1	1	257	netDeviceFace://	InData	43.52	45.0031	19	19.6494
1	1	257	netDeviceFace://	OutData	0	0	0	0
1	1	257	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	1	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	1	257	netDeviceFace://	OutSatisfiedInterests	43.52	0	19	0
1	1	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	1	258	netDeviceFace://	InInterests	0	0	0	0
1	1	258	netDeviceFace://	OutInterests	742.72	19.505	443	11.6357
1	1	258	netDeviceFace://	InData	0	0	0	0
1	1	258	netDeviceFace://	OutData	0	0	0	0
1	1	258	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	1	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	1	258	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	1	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	1	-1	all	SatisfiedInterests	43.52	0	19	0
1	1	-1	all	TimedOutInterests	0	0	0	0
1	2	257	netDeviceFace://	InInterests	593.92	15.6147	338	8.88965
1	2	257	netDeviceFace://	OutInterests	2474.56	65.1131	1266	33.3213
1	2	257	netDeviceFace://	InData	46.72	48.3125	21	21.7178
1	2	257	netDeviceFace://	OutData	0	0	0	0
1	2	257	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	2	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	2	257	netDeviceFace://	OutSatisfiedInterests	46.72	0	21	0
1	2	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	2	256	netDeviceFace://	InInterests	2474.56	65.1131	1266	33.3213
1	2	256	netDeviceFace://	OutInterests	593.92	15.6147	338	8.88965
1	2	256	netDeviceFace://	InData	0	0	0	0
1	2	256	netDeviceFace://	OutData	46.72	48.3125	21	21.7178
1	2	256	netDeviceFace://	InSatisfiedInterests	46.72	0	21	0
1	2	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	2	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	2	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	2	-1	all	SatisfiedInterests	46.72	0	21	0
1	2	-1	all	TimedOutInterests	0	0	0	0
1	3	256	netDeviceFace://	InInterests	1210.56	31.8822	607	16.0049
1	3	256	netDeviceFace://	OutInterests	0	0	0	0
1	3	256	netDeviceFace://	InData	0	0	0	0
1	3	256	netDeviceFace://	OutData	63.04	65.1925	39	40.332
1	3	256	netDeviceFace://	InSatisfiedInterests	63.04	0	39	0
1	3	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	3	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	3	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	3	257	netDeviceFace://	InInterests	0	0	0	0
1	3	257	netDeviceFace://	OutInterests	1210.56	31.8822	607	16.0049
1	3	257	netDeviceFace://	InData	63.04	65.1925	39	40.332
1	3	257	netDeviceFace://	OutData	0	0	0	0
1	3	257	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	3	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	3	257	netDeviceFace://	OutSatisfiedInterests	63.04	0	39	0
1	3	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	3	-1	all	SatisfiedInterests	63.04	0	39	0
1	3	-1	all	TimedOutInterests	0	0	0	0
1	4	256	netDeviceFace://	InInterests	1268.16	33.4009	652	17.1914
1	4	256	netDeviceFace://	OutInterests	0	0	0	0
1	4	256	netDeviceFace://	InData	0	0	0	0
1	4	256	netDeviceFace://	OutData	65.28	67.5056	40	41.3643
1	4	256	netDeviceFace://	InSatisfiedInterests	65.28	0	40	0
1	4	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	4	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	4	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	4	257	netDeviceFace://	InInterests	739.52	19.4206	445	11.6885
1	4	257	netDeviceFace://	OutInterests	0	0	0	0
1	4	257	netDeviceFace://	InData	0	0	0	0
1	4	257	netDeviceFace://	OutData	4.8	4.95938	3	3.09961
1	4	257	netDeviceFace://	InSatisfiedInterests	4.8	0	3	0
1	4	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	4	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	4	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	4	258	netDeviceFace://	InInterests	140.8	3.65781	88	2.28613
1	4	258	netDeviceFace://	OutInterests	1389.76	36.5619	728	19.167
1	4	258	netDeviceFace://	InData	60.48	62.5463	37	38.2646
1	4	258	netDeviceFace://	OutData	0	0	0	0
1	4	258	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	4	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	4	258	netDeviceFace://	OutSatisfiedInterests	65.28	0	40	0
1	4	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	4	259	netDeviceFace://	InInterests	0	0	0	0
1	4	259	netDeviceFace://	OutInterests	230.4	5.99375	144	3.74609
1	4	259	netDeviceFace://	InData	4.8	4.95938	3	3.09961
1	4	259	netDeviceFace://	OutData	0	0	0	0
1	4	259	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	4	259	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	4	259	netDeviceFace://	OutSatisfiedInterests	4.8	0	3	0
1	4	259	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	4	-1	all	SatisfiedInterests	65.28	0	40	0
1	4	-1	all	TimedOutInterests	0	0	0	0
1	5	256	netDeviceFace://	InInterests	1439.68	37.8781	768	20.2217
1	5	256	netDeviceFace://	OutInterests	148.8	3.86875	93	2.41797
1	5	256	netDeviceFace://	InData	0	0	0	0
1	5	256	netDeviceFace://	OutData	60.48	62.5463	37	38.2646
1	5	256	netDeviceFace://	InSatisfiedInterests	58.88	0	36	0
1	5	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	5	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	5	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	5	257	netDeviceFace://	InInterests	2421.76	63.7209	1233	32.4512
1	5	257	netDeviceFace://	OutInterests	656.32	17.2431	355	9.33203
1	5	257	netDeviceFace://	InData	0	0	0	0
1	5	257	netDeviceFace://	OutData	52.16	53.9384	23	23.7861
1	5	257	netDeviceFace://	InSatisfiedInterests	52.16	0	23	0
1	5	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	5	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	5	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	5	258	netDeviceFace://	InInterests	0	0	0	0
1	5	258	netDeviceFace://	OutInterests	3054.72	80.445	1552	40.8965
1	5	258	netDeviceFace://	InData	111.04	114.83	59	61.0166
1	5	258	netDeviceFace://	OutData	0	0	0	0
1	5	258	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	5	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	5	258	netDeviceFace://	OutSatisfiedInterests	111.04	0	59	0
1	5	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	5	-1	all	SatisfiedInterests	112.64	0	60	0
1	5	-1	all	TimedOutInterests	0	0	0	0
1	7	257	netDeviceFace://	InInterests	180.8	4.68594	113	2.92871
1	7	257	netDeviceFace://	OutInterests	0	0	0	0
1	7	257	netDeviceFace://	InData	0	0	0	0
1	7	257	netDeviceFace://	OutData	8	8.26562	5	5.16602
1	7	257	netDeviceFace://	InSatisfiedInterests	8	0	5	0
1	7	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	7	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	7	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	7	258	netDeviceFace://	InInterests	0	0	0	0
1	7	258	netDeviceFace://	OutInterests	180.8	4.68594	113	2.92871
1	7	258	netDeviceFace://	InData	8	8.26562	5	5.16602
1	7	258	netDeviceFace://	OutData	0	0	0	0
1	7	258	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	7	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	7	258	netDeviceFace://	OutSatisfiedInterests	8	0	5	0
1	7	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	7	-1	all	SatisfiedInterests	8	0	5	0
1	7	-1	all	TimedOutInterests	0	0	0	0
1	8	256	netDeviceFace://	InInterests	129.6	3.33594	81	2.08496
1	8	256	netDeviceFace://	OutInterests	0	0	0	0
1	8	256	netDeviceFace://	InData	0	0	0	0
1	8	256	netDeviceFace://	OutData	129.6	133.948	81	83.7178
1	8	256	netDeviceFace://	InSatisfiedInterests	129.6	0	81	0
1	8	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	8	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	8	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	8	257	netDeviceFace://	InInterests	3083.84	81.2128	1577	41.5557
1	8	257	netDeviceFace://	OutInterests	0	0	0	0
1	8	257	netDeviceFace://	InData	0	0	0	0
1	8	257	netDeviceFace://	OutData	3083.84	3189.15	1577	1630.88
1	8	257	netDeviceFace://	InSatisfiedInterests	3083.84	0	1577	0
1	8	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	8	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	8	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	8	258	appFace://	InInterests	0	0	0	0
1	8	258	appFace://	OutInterests	3213.44	84.5487	1658	43.6406
1	8	258	appFace://	InData	3213.44	3323.09	1658	1714.59
1	8	258	appFace://	OutData	0	0	0	0
1	8	258	appFace://	InSatisfiedInterests	0	0	0	0
1	8	258	appFace://	InTimedOutInterests	0	0	0	0
1	8	258	appFace://	OutSatisfiedInterests	3213.44	0	1658	0
1	8	258	appFace://	OutTimedOutInterests	0	0	0	0
1	8	-1	all	SatisfiedInterests	3213.44	0	1658	0
1	8	-1	all	TimedOutInterests	0	0	0	0
1.5	0	256	netDeviceFace://	InInterests	0	0	0	0
1.5	0	256	netDeviceFace://	OutInterests	5621.89	0	2698	0
1.5	0	256	netDeviceFace://	InData	99.264	102.633	57	58.9336
1.5	0	256	netDeviceFace://	OutData	0	0	0	0
1.5	0	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1.5	0	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1.5	0	256	netDeviceFace://	OutSatisfiedInterests	189.184	0	105	0
1.5	0	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1.5	0	257	netDeviceFace://	InInterests	0	0	0	0
1.5	0	257	netDeviceFace://	OutInterests	4202.18	0	2302	0
1.5	0	257	netDeviceFace://	InData	102.72	106.21	56	57.9014
1.5	0	257	netDeviceFace://	OutData	0	0	0	0
1.5	0	257	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1.5	0	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1.5	0	257	netDeviceFace://	OutSatisfiedInterests	128.32	0	72	0
1.5	0	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1.5	0	258	appFace://	InInterests	9920.06	258.927	5000	131.836
1.5	0	258	appFace://	OutInterests	0	0	0	0
1.5	0	258	appFace://	InData	0	0	0	0
1.5	0	258	appFace://	OutData	149.184	154.258	80	82.7197
1.5	0	258	appFace://	InSatisfiedInterests	149.184	0	80	0
1.5	0	258	appFace://	InTimedOutInterests	0	0	0	0
1.5	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
1.5	0	258	appFace://	OutTimedOutInterests	0	0	0	0
1.5	0	-1	all	SatisfiedInterests	189.184	0	105	0
1.5	0	-1	all	TimedOutInterests	0	0	0	0
1.5	1	256	netDeviceFace://	InInterests	2428.03	63.9792	1173	30.9287
1.5	1	256	netDeviceFace://	OutInterests	0	0	0	0
1.5	1	256	netDeviceFace://	InData	0	0	0	0
1.5	1	256	netDeviceFace://	OutData	109.504	113.223	63	65.1387
1.5	1	256	netDeviceFace://	InSatisfiedInterests	109.504	0	63	0
1.5	1	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1.5	1	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1.5	1	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1.5	1	257	netDeviceFace://	InInterests	709.184	18.6929	376	9.91406
1.5	1	257	netDeviceFace://	OutInterests	1970.43	51.9279	917	24.1787
1.5	1	257	netDeviceFace://	InData	67.904	70.2209	37	38.2627
1.5	1	257	netDeviceFace://	OutData	14.4	14.8922	9	9.30762
1.5	1	257	netDeviceFace://	InSatisfiedInterests	14.4	0	9	0
1.5	1	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1.5	1	257	netDeviceFace://	OutSatisfiedInterests	109.504	0	63	0
1.5	1	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1.5	1	258	netDeviceFace://	InInterests	0	0	0	0
1.5	1	258	netDeviceFace://	OutInterests	951.744	25.0791	502	13.2363
1.5	1	258	netDeviceFace://	InData	41.6	43.0016	26	26.876
1.5	1	258	netDeviceFace://	OutData	0	0	0	0
1.5	1	258	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1.5	1	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
1.5	1	258	netDeviceFace://	OutSatisfiedInterests	41.6	0	26	0
1.5	1	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1.5	1	-1	all	SatisfiedInterests	109.504	0	63	0
1.5	1	-1	all	TimedOutInterests	0	0	0	0
1.5	2	257	netDeviceFace://	InInterests	712.384	18.7745	371	9.78223
1.5	2	257	netDeviceFace://	OutInterests	1893.31	49.8945	874	23.0449
1.5	2	257	netDeviceFace://	InData	68.544	70.8828	37	38.2627
1.5	2	257	netDeviceFace://	OutData	14.4	14.8922	9	9.30762
1.5	2	257	netDeviceFace://	InSatisfiedInterests	14.4	0	9	0
1.5	2	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1.5	2	257	netDeviceFace://	OutSatisfiedInterests	82.944	0	46	0
1.5	2	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1.5	2	256	netDeviceFace://	InInterests	1893.31	49.8945	874	23.0449
1.5	2	256	netDeviceFace://	OutInterests	712.384	18.7745	371	9.78223
1.5	2	256	netDeviceFace://	InData	14.4	14.8922	9	9.30762
1.5	2	256	netDeviceFace://	OutData	65.344	67.5734	35	36.1943
1.5	2	256	netDeviceFace://	InSatisfiedInterests	79.744	0	44	0
